선거구명,사진,기호,소속정당,성명,성별,생년월일,주소,직업,학력,경력,재산신고액(천원),병역,납부액,최근5년체납액,현체납액,전과기록,입후보
목포시,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4601/Sgg2460101/Hb100120281/gicho/thumbnail.100120281.jpg,5,민중연합당,"

																김환석(金煥碩)


",남,1978/01/10(38세),전라남도 목포시 삼학로,민주노총전남본부 노동안전국장,문태고등학교졸업,(전)목포대학교 총학생회회장(현)민주노총 전남본부 노동안전국장,"162,627",군복무를 마친사람,285,0,0,4건,0회
목포시,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4601/Sgg2460101/Hb100119630/gicho/thumbnail.100119630.jpg,6,무소속,"

																송태화(宋泰和)


",남,1962/03/21(54세),전라남도 목포시 용당로196번길,(주)제이앤 컴퍼니 대표이사,미기재,(전)목포 광역신문 사장(전)녹색연합협회 목포지회장,0,군복무를 마치지 아니한 사람,557,0,0,2건,1회
목포시,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4601/Sgg2460101/Hb100118481/gicho/thumbnail.100118481.jpg,7,무소속,"

																유선호(柳宣浩)


",남,1953/09/27(62세),전라남도 목포시 원형서로,변호사,서울대학교 대학원 법학과 졸업,(전)18대국회 법사위원장(전)김대중 대통령 청와대 정무수석,"3,134,694",군복무를 마친사람,"33,830",0,0,없음,4회
목포시,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4601/Sgg2460101/Hb100119283/gicho/thumbnail.100119283.jpg,8,무소속,"

																김한창(金瀚昌)


",남,1972/05/31(43세),전라남도 목포시 상동로,동국대학교 객원교수,고려대학교 일반대학원 행정학 박사,(전)국민권익위원회 상근 전문위원(전)행정부공무원노동조합 정책연구소 소장,"345,037",군복무를 마친사람,"10,510",0,0,없음,0회
여수시갑,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4602/Sgg2460201/Hb100118559/gicho/thumbnail.100118559.jpg,1,새누리당,"

																신정일(申正一)


",남,1965/09/01(50세),전라남도 여수시 신월로,치과의사,조선대학교 대학원 치의학 석사 졸업,(현)여수예치과의원 대표원장(현)초록우산 어린이재단 전남후원회 여수지회 회장,"790,471",군복무를 마친사람,"966,755",0,0,없음,0회
여수시갑,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4602/Sgg2460201/Hb100118509/gicho/thumbnail.100118509.jpg,2,더불어민주당,"

																송대수(宋大洙)


",남,1956/03/22(60세),전라남도 여수시 여문2로,정당인,전남대학교 산업공학과 석사졸업(해양토목전공),(전)전라남도의회 부의장(전)호남권 광역발전위원회 위원,"1,219,644",군복무를 마치지 아니한 사람,"29,078",0,0,없음,5회
여수시갑,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4602/Sgg2460201/Hb100118420/gicho/thumbnail.100118420.jpg,3,국민의당,"

																이용주(李勇周)


",남,1968/06/14(47세),전라남도 여수시 신월5길,변호사,서울대학교 법학과 졸업,(전)법무부 범죄예방정책국 검사(현)법무법인 태원 대표변호사,"697,657",군복무를 마친사람,"67,546",0,0,없음,0회
여수시갑,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4602/Sgg2460201/Hb100118506/gicho/thumbnail.100118506.jpg,5,무소속,"

																김영규(金榮珪)


",남,1956/11/05(59세),전라남도 여수시 남산로,무직,전남대학교 산학협력대학원 졸업(경영학석사),(전)제5대상반기여수시의회의장(전)여수시의회 4선의원,"341,736",군복무를 마친사람,"10,939",0,0,없음,5회
여수시갑,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4602/Sgg2460201/Hb100118504/gicho/thumbnail.100118504.jpg,6,무소속,"

																이광진(李光振)


",남,1966/01/14(50세),전라남도 여수시 여문2로,회사원,경희대학교 철학과 졸업,(전)세계박람회 여수유치 위원,"508,000",군복무를 마친사람,"1,405",0,0,1건,3회
여수시을,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4602/Sgg2460202/Hb100119905/gicho/thumbnail.100119905.jpg,1,새누리당,"

																김성훈(金聖勳)


",남,1965/01/13(51세),전라남도 여수시 소라면 죽림로,정당인,해군사관학교 졸업,(전)해군여수함(PCC-765) 함장(현)전국자연보호중앙회 전남본부장,"360,500",군복무를 마친사람,580,0,0,1건,1회
여수시을,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4602/Sgg2460202/Hb100119497/gicho/thumbnail.100119497.jpg,2,더불어민주당,"

																백무현(白武鉉)


",남,1964/06/11(51세),전라남도 여수시 학동1길,정당인,상명대학교 대학원졸업(석사),(전)2012민주통합당 대통령후보 선거대책위원회 대변인(전)서울신문사 편집위원,"163,226",군복무를 마치지 아니한 사람,"9,383",0,0,없음,0회
여수시을,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4602/Sgg2460202/Hb100120078/gicho/thumbnail.100120078.jpg,3,국민의당,"

																주승용(朱昇鎔)


",남,1952/07/27(63세),전라남도 여수시 소라면 상세동길,국회의원,전남대학교 대학원 수산과학과 졸업(이학박사),(현)19대 국회의원(현)국민의당 원내대표,"4,512,598",군복무를 마친사람,"173,042",0,0,없음,8회
여수시을,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4602/Sgg2460202/Hb100119042/gicho/thumbnail.100119042.jpg,4,정의당,"

																황필환(黃弼換)


",남,1982/03/14(34세),전라남도 여수시 쌍봉로,정당인,전남대학교 화학공학과 제적[2002.3.2-2010.10.26],(전)여천청년회의소 감사(현)정의당 청년일자리 추진단 단장,"37,915",군복무를 마친사람,"2,718",0,0,없음,0회
여수시을,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4602/Sgg2460202/Hb100119912/gicho/thumbnail.100119912.jpg,5,민중연합당,"

																김상일(金尙日)


",남,1962/09/29(53세),전라남도 여수시 소호5길,정당인,광주대학교 보건복지교육대학 사회복지학부 4학년 휴학,"(전)여수시의원(4대, 5대)(전)여수산단 대림참사 대책위 공동대표","168,000",군복무를 마친사람,"1,416",0,0,1건,3회
순천시,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4604/Sgg2460403/Hb100119888/gicho/thumbnail.100119888.jpg,1,새누리당,"

																이정현(李貞鉉)


",남,1958/09/01(57세),전라남도 순천시 해룡면 대석길,국회의원,동국대학교 정치외교학과 졸업,(전)대통령비서실 수석(정무.홍보)(현)제19대 국회의원(순천시곡성군),"608,562",군복무를 마친사람,"31,173",0,0,없음,5회
순천시,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4604/Sgg2460403/Hb100118650/gicho/thumbnail.100118650.jpg,2,더불어민주당,"

																노관규(盧官奎)


",남,1960/09/24(55세),전라남도 순천시 왕궁길,변호사,한국방송통신대학교 경영학과 1년 제적(1986. 3. 2.~1991. 12. 19.),"(전)민선 4,5기 순천시장(전)새천년민주당 예결산위원장","2,404,193",군복무를 마친사람,"11,725",0,0,없음,5회
순천시,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4604/Sgg2460403/Hb100119248/gicho/thumbnail.100119248.jpg,3,국민의당,"

																구희승(具熙承)


",남,1962/11/15(53세),전라남도 순천시 연향중앙상가길,변호사,서울대학교 경제학과 졸업,(전)산업자원부 서기관(제29회 행정고시 합격)(전)광주지방법원 판사(제40회 사법시험 합격),"2,659,270",군복무를 마치지 아니한 사람,"194,304",0,0,없음,2회
순천시,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4604/Sgg2460403/Hb100119804/gicho/thumbnail.100119804.jpg,5,민주당,"

																최용준(崔鏞濬)


",남,1961/06/12(54세),전라남도 순천시 도장길,정당인,조선대학교 공업경영학과 졸업,(전)한국청년회의소(JC) 중앙회장,"1,433,661",군복무를 마친사람,197,0,0,2건,0회
순천시,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4604/Sgg2460403/Hb100120142/gicho/thumbnail.100120142.jpg,6,민중연합당,"

																정오균(鄭梧均)


",남,1977/01/18(39세),전라남도 순천시 덕월길,정당인,순천대학교 기계공학과 4년 제적(1995. 3. 3. ~ 2000. 5. 25.),(전)순천대학교 총학생회장(전)김선동국회의원 수석보좌관,"39,499",군복무를 마치지 아니한 사람,"6,689",0,0,1건,0회
순천시,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4604/Sgg2460403/Hb100118766/gicho/thumbnail.100118766.jpg,7,무소속,"

																박상욱(朴相昱)


",남,1965/02/24(51세),전라남도 순천시 삼산로,전남교육미래위원,광주교육대학교 교육학과 졸업,(전)민주노총 전남지역본부 초대본부장(전)전남교육희망연대 집행위원장,"214,270",군복무를 마친사람,"24,022",0,0,3건,0회
나주시화순군,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4606/Sgg2460601/Hb100119299/gicho/thumbnail.100119299.jpg,1,새누리당,"

																김종우(金種祐)


",남,1957/10/18(58세),전라남도 나주시 동강면 진천길,정당인,전남대학교 농업개발대학원 농업개발학과 졸업(농학석사),(전)동강농협 조합장 8년 역임(현)민족통일 나주시 협의회장,"965,938",군복무를 마친사람,"5,539",0,0,1건,3회
나주시화순군,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4606/Sgg2460601/Hb100119631/gicho/thumbnail.100119631.jpg,2,더불어민주당,"

																신정훈(辛正勳)


",남,1964/12/06(51세),전라남도 나주시 왕곡면 장산길,국회의원,고려대학교 신문방송학과 졸업,"(전)민선 3,4기 나주시장(현)국회의원","264,079",군복무를 마치지 아니한 사람,362,0,0,5건,5회
나주시화순군,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4606/Sgg2460601/Hb100119789/gicho/thumbnail.100119789.jpg,3,국민의당,"

																손금주(孫今柱)


",남,1971/07/29(44세),전라남도 나주시 동강면 옥정화정길,변호사,서울대학교 법과대학원 법학과 졸업,(전)서울행정법원 판사(전)서울중앙지방법원 판사,"525,461",군복무를 마친사람,"446,532",209,0,없음,0회
광양시곡성군구례군,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4607/Sgg2460702/Hb100120064/gicho/thumbnail.100120064.jpg,1,새누리당,"

																이승안(李承安)


",남,1953/11/27(62세),전라남도 광양시 진등길,순천제일대학교 겸임교수,전남대학교 공과대학 계측공학과 졸업,(전)포스코 광양제철소 패밀리사 대표이사 사장(전)새누리당 광양시구례군 당원협의회 위원장,"1,525,556",군복무를 마친사람,"133,544",0,0,없음,0회
광양시곡성군구례군,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4607/Sgg2460702/Hb100120093/gicho/thumbnail.100120093.jpg,2,더불어민주당,"

																우윤근(禹潤根)


",남,1957/09/24(58세),전라남도 광양시 광양읍 용강1길,국회의원,전남대학교 일반대학원 법학과 졸업(법학박사),(전)새정치민주연합 원내대표(현)더불어민주당 비대위원 겸 선대위원,"2,106,890",군복무를 마친사람,"68,559",0,0,없음,3회
광양시곡성군구례군,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4607/Sgg2460702/Hb100119114/gicho/thumbnail.100119114.jpg,3,국민의당,"

																정인화(鄭仁和)


",남,1957/07/27(58세),전라남도 광양시 광장로,정당인,한양대학교 국제관광대학원 관광정책개발학과 졸업(석사),(전)광양·여수부시장(전)전남관광문화국장,"1,555,069",군복무를 마친사람,"26,733",0,0,없음,1회
광양시곡성군구례군,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4607/Sgg2460702/Hb100119786/gicho/thumbnail.100119786.jpg,5,민중연합당,"

																유현주(兪賢珠)


",여,1971/03/18(45세),전라남도 광양시 행정1길,정당인,이화여자대학교 과학교육과 졸업,(전)전라남도의회 의원(전)전남진보연대 집행위원장,"49,938",해당없음(비대상),"1,028",0,0,없음,4회
광양시곡성군구례군,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4607/Sgg2460702/Hb100119892/gicho/thumbnail.100119892.jpg,6,무소속,"

																박형모(朴炯模)


",남,1967/07/27(48세),전라남도 광양시 진등길,건설업,조선대학교 경상대학 경영학과 졸업,(현)오광환경 중흥아파트 철거소장(현)전국 미불용지찾기 시민연대 대표,"683,910",군복무를 마친사람,"5,268",0,0,2건,0회
광양시곡성군구례군,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4607/Sgg2460702/Hb100119293/gicho/thumbnail.100119293.jpg,7,무소속,"

																최유성(崔裕盛)


",남,1965/03/25(51세),전라남도 광양시 광양읍 용강1길,(주)신광구 대표이사,고려대학교 정책대학원 경제정책학과 재학 (4학기),(전)제18대 국회 이낙연의원 보좌관(전)제18대 대선 민주통합당 대통령후보 조직특보,"234,000",군복무를 마친사람,"19,036",0,0,없음,0회
광양시곡성군구례군,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4607/Sgg2460702/Hb100119250/gicho/thumbnail.100119250.jpg,8,무소속,"

																장대범(張大範)


",남,1977/10/28(38세),전라남도 광양시 광양읍 서평1길,피아노조율사,순천대학교 인문예술대학 사회체육학과 졸업,(현)월드비전 후원 회원(현)유니세프 후원회원,"193,319",군복무를 마치지 아니한 사람,87,0,0,없음,0회
담양군함평군영광군장성군,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4622/Sgg2462202/Hb100120589/gicho/thumbnail.100120589.jpg,1,새누리당,"

																조성학(曺聖鶴)


",남,1962/11/04(53세),전라남도 장성군 서삼면 대제길,정당인,영남대학교 상경대학 경영학과 졸업,(현)사)한반도 통일연구원 정책위원 지회장(현)사)지구촌 문화예술재능나눔운동본부 전남 회장,"197,402",군복무를 마치지 아니한 사람,"5,329",0,0,1건,0회
담양군함평군영광군장성군,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4622/Sgg2462202/Hb100120266/gicho/thumbnail.100120266.jpg,2,더불어민주당,"

																이개호(李介昊)


",남,1959/06/23(56세),전라남도 담양군 금성면 반디길,국회의원,전남대학교 상과대학 경영학과 졸업,(전)전라남도 행정부지사(현)19대 국회의원,"1,905,551",군복무를 마친사람,"33,865",0,0,없음,1회
담양군함평군영광군장성군,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4622/Sgg2462202/Hb100119994/gicho/thumbnail.100119994.jpg,3,국민의당,"

																강형욱(姜炯旭)


",남,1954/11/30(61세),전라남도 영광군 영광읍 중앙로,서북전남발전연구원장,미국 Yale대 대학원 졸업(1985.9~1987.5) (국제관계학 석사),(전) 재정경제부 재정정책심의관(전) 한국투자공사 감사,"1,404,949",군복무를 마친사람,"213,918",0,0,없음,0회
담양군함평군영광군장성군,http://info.nec.go.kr/photo_20160413/Sd4600/Gsg4622/Sgg2462202/Hb100120588/gicho/thumbnail.100120588.jpg,5,무소속,"

																김천식(金千植)


",남,1942/01/03(74세),전라남도 함평군 함평읍 영수길,정치인,한국방송통신대학교 법학과 1학년 제적(2008.3~2009.4),(전)영광군수선거 후보자(전)전라남도의원선거(함평군제1선거구) 후보자,"278,009",군복무를 마친사람,"1,137",0,0,없음,7회
